,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,T cell,CL:0000084,GTEX-1HSMQ,male,unknown,sixth decade human stage,74,1.4916347510582544
1,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,mast cell,CL:0000097,GTEX-1HSMQ,male,unknown,sixth decade human stage,13,0.2620439427534771
2,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,professional antigen presenting cell,CL:0000145,GTEX-1HSMQ,male,unknown,sixth decade human stage,105,2.116508768393469
3,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,contractile cell,CL:0000183,GTEX-1HSMQ,male,unknown,sixth decade human stage,183,3.688772424914332
4,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,keratinocyte,CL:0000312,GTEX-1HSMQ,male,unknown,sixth decade human stage,261,5.261036081435194
5,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,epidermal cell,CL:0000362,GTEX-1HSMQ,male,unknown,sixth decade human stage,378,7.619431566216489
6,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,endothelial cell of lymphatic vessel,CL:0002138,GTEX-1HSMQ,male,unknown,sixth decade human stage,290,5.845595646039105
7,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,endothelial cell of vascular tree,CL:0002139,GTEX-1HSMQ,male,unknown,sixth decade human stage,706,14.231001814150373
8,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,basal cell of epidermis,CL:0002187,GTEX-1HSMQ,male,unknown,sixth decade human stage,1793,36.14190687361419
9,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,epidermal Langerhans cell,CL:0002457,GTEX-1HSMQ,male,unknown,sixth decade human stage,48,0.9675468655513001
10,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,subcutaneous fat cell,CL:0002521,GTEX-1HSMQ,male,unknown,sixth decade human stage,17,0.34267284821608546
11,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,skin fibroblast,CL:0002620,GTEX-1HSMQ,male,unknown,sixth decade human stage,499,10.05845595646039
12,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,epithelial cell of sweat gland,CL:1000448,GTEX-1HSMQ,male,unknown,sixth decade human stage,205,4.132231404958678
13,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,melanocyte of skin,CL:1000458,GTEX-1HSMQ,male,unknown,sixth decade human stage,162,3.2654706712356383
14,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,sebaceous gland cell,CL:2000021,GTEX-1HSMQ,male,unknown,sixth decade human stage,227,4.575690385003024
