,dataset_name,cell_type,sex,race,count,percentage
0,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,268,1.1534819660841868
1,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,2395,10.308169062580701
2,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,1085,4.669880347766204
3,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,268,1.1534819660841868
4,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,1085,4.669880347766204
5,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,2395,10.308169062580701
6,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,5,0.021520185934406473
7,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,312,1.3428596023069639
8,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,751,3.232331927347852
9,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,19,0.0817767065507446
10,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,5,0.021520185934406473
11,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,19,0.0817767065507446
12,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,312,1.3428596023069639
13,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,751,3.232331927347852
14,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,4310,18.550400275458383
15,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,14,0.06025652061633813
16,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,2254,9.701299819230439
17,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,204,0.8780235861237841
18,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,2319,9.981062236377722
19,Retinal ganglion cells in human retina,retinal ganglion cell,female,European,1991,8.569338039080659
20,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,204,0.8780235861237841
21,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,2254,9.701299819230439
22,Retinal ganglion cells in human retina,retinal ganglion cell,male,European,14,0.06025652061633813
