,dataset_name,cell_type,sex,race,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,endothelial cell,male,European,10204,22.32627341151759
1,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,macrophage,male,European,241,0.5273061438823735
2,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney granular cell,male,European,74,0.16191143007176614
3,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,mesangial cell,male,European,14,0.030631892175739542
4,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,glomerular visceral epithelial cell,male,European,136,0.29756695256432697
5,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,leukocyte,male,European,2191,4.793891125503238
6,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,blood vessel smooth muscle cell,male,European,955,2.08953264484509
7,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney interstitial fibroblast,male,European,677,1.4812707859268335
8,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney proximal convoluted tubule epithelial cell,male,European,4464,9.76719761946438
9,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney distal convoluted tubule epithelial cell,male,European,744,1.6278662699107298
10,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney loop of Henle thick ascending limb epithelial cell,male,European,1116,2.441799404866095
11,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney collecting duct principal cell,male,European,1532,3.3520042009452125
12,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney collecting duct intercalated cell,male,European,504,1.1027481183266234
13,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,endothelial cell,male,European,10204,22.32627341151759
14,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,macrophage,male,European,241,0.5273061438823735
15,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney granular cell,male,European,74,0.16191143007176614
16,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,mesangial cell,male,European,14,0.030631892175739542
17,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,glomerular visceral epithelial cell,male,European,136,0.29756695256432697
18,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,leukocyte,male,European,2191,4.793891125503238
19,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,blood vessel smooth muscle cell,male,European,955,2.08953264484509
20,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney interstitial fibroblast,male,European,677,1.4812707859268335
21,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney proximal convoluted tubule epithelial cell,male,European,4464,9.76719761946438
22,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney distal convoluted tubule epithelial cell,male,European,744,1.6278662699107298
23,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney loop of Henle thick ascending limb epithelial cell,male,European,1116,2.441799404866095
24,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney collecting duct principal cell,male,European,1532,3.3520042009452125
25,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,kidney collecting duct intercalated cell,male,European,504,1.1027481183266234
