,dataset_name,cell_type,sex,race,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,endothelial cell,male,European,11767,19.763848298565623
1,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,macrophage,male,European,757,1.2714568846786927
2,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney granular cell,male,European,50,0.08397997917296517
3,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,mesangial cell,male,European,131,0.22002754543316874
4,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,glomerular visceral epithelial cell,male,European,653,1.096778527998925
5,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,leukocyte,male,European,2556,4.293056535321979
6,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,blood vessel smooth muscle cell,male,European,335,0.5626658604588666
7,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney interstitial fibroblast,male,European,1510,2.536195371023548
8,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney proximal convoluted tubule epithelial cell,male,European,9178,15.415364976989485
9,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney distal convoluted tubule epithelial cell,male,European,886,1.4881252309449426
10,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,macula densa epithelial cell,male,European,58,0.0974167758406396
11,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney loop of Henle thick ascending limb epithelial cell,male,European,362,0.6080150492122678
12,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney collecting duct principal cell,male,European,919,1.5435520171990997
13,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney collecting duct intercalated cell,male,European,607,1.0195169471597971
14,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,endothelial cell,male,European,11767,19.763848298565623
15,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,macrophage,male,European,757,1.2714568846786927
16,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney granular cell,male,European,50,0.08397997917296517
17,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,mesangial cell,male,European,131,0.22002754543316874
18,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,glomerular visceral epithelial cell,male,European,653,1.096778527998925
19,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,leukocyte,male,European,2556,4.293056535321979
20,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,blood vessel smooth muscle cell,male,European,335,0.5626658604588666
21,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney interstitial fibroblast,male,European,1510,2.536195371023548
22,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney proximal convoluted tubule epithelial cell,male,European,9178,15.415364976989485
23,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney distal convoluted tubule epithelial cell,male,European,886,1.4881252309449426
24,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,macula densa epithelial cell,male,European,58,0.0974167758406396
25,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney loop of Henle thick ascending limb epithelial cell,male,European,362,0.6080150492122678
26,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney collecting duct principal cell,male,European,919,1.5435520171990997
27,Spatial transcriptomics in the healthy human kidney: Puck_200115_01,kidney collecting duct intercalated cell,male,European,607,1.0195169471597971
