,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Megakaryocyte/erythroid cells,native cell,CL:0000003,F30,male,unknown,14th week post-fertilization human stage,33,3.0583873957367933
1,Megakaryocyte/erythroid cells,megakaryocyte-erythroid progenitor cell,CL:0000050,F30,male,unknown,14th week post-fertilization human stage,56,5.189990732159407
2,Megakaryocyte/erythroid cells,erythrocyte,CL:0000232,F30,male,unknown,14th week post-fertilization human stage,165,15.291936978683967
3,Megakaryocyte/erythroid cells,macrophage,CL:0000235,F30,male,unknown,14th week post-fertilization human stage,52,4.819277108433735
4,Megakaryocyte/erythroid cells,vascular associated smooth muscle cell,CL:0000359,F30,male,unknown,14th week post-fertilization human stage,6,0.5560704355885079
5,Megakaryocyte/erythroid cells,megakaryocyte,CL:0000556,F30,male,unknown,14th week post-fertilization human stage,713,66.07970342910102
6,Megakaryocyte/erythroid cells,promyelocyte,CL:0000836,F30,male,unknown,14th week post-fertilization human stage,15,1.3901760889712698
7,Megakaryocyte/erythroid cells,hematopoietic multipotent progenitor cell,CL:0000837,F30,male,unknown,14th week post-fertilization human stage,3,0.27803521779425394
8,Megakaryocyte/erythroid cells,early lymphoid progenitor,CL:0000936,F30,male,unknown,14th week post-fertilization human stage,8,0.7414272474513438
9,Megakaryocyte/erythroid cells,fraction A pre-pro B cell,CL:0002045,F30,male,unknown,14th week post-fertilization human stage,28,2.5949953660797034
