,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,erythroid progenitor cell,CL:0000038,Donor12,female,Han Chinese,26th week post-fertilization human stage,21,0.7749077490774908
1,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor12,female,Han Chinese,26th week post-fertilization human stage,1543,56.93726937269372
2,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor12,female,Han Chinese,26th week post-fertilization human stage,29,1.0701107011070112
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor12,female,Han Chinese,26th week post-fertilization human stage,51,1.8819188191881917
4,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor12,female,Han Chinese,26th week post-fertilization human stage,276,10.184501845018449
5,Construction of a human cell landscape at single-cell level,mesenchymal stem cell,CL:0000134,Donor12,female,Han Chinese,26th week post-fertilization human stage,47,1.7343173431734318
6,Construction of a human cell landscape at single-cell level,professional antigen presenting cell,CL:0000145,Donor12,female,Han Chinese,26th week post-fertilization human stage,2,0.07380073800738007
7,Construction of a human cell landscape at single-cell level,cell of skeletal muscle,CL:0000188,Donor12,female,Han Chinese,26th week post-fertilization human stage,3,0.11070110701107011
8,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor12,female,Han Chinese,26th week post-fertilization human stage,221,8.1549815498155
9,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor12,female,Han Chinese,26th week post-fertilization human stage,57,2.103321033210332
10,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor12,female,Han Chinese,26th week post-fertilization human stage,7,0.25830258302583026
11,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor12,female,Han Chinese,26th week post-fertilization human stage,78,2.878228782287823
12,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor12,female,Han Chinese,26th week post-fertilization human stage,3,0.11070110701107011
13,Construction of a human cell landscape at single-cell level,neuron,CL:0000540,Donor12,female,Han Chinese,26th week post-fertilization human stage,1,0.03690036900369004
14,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor12,female,Han Chinese,26th week post-fertilization human stage,20,0.7380073800738007
15,Construction of a human cell landscape at single-cell level,primordial germ cell,CL:0000670,Donor12,female,Han Chinese,26th week post-fertilization human stage,201,7.416974169741697
16,Construction of a human cell landscape at single-cell level,erythroid lineage cell,CL:0000764,Donor12,female,Han Chinese,26th week post-fertilization human stage,129,4.760147601476015
17,Construction of a human cell landscape at single-cell level,neutrophil,CL:0000775,Donor12,female,Han Chinese,26th week post-fertilization human stage,20,0.7380073800738007
18,Construction of a human cell landscape at single-cell level,cord blood hematopoietic stem cell,CL:2000095,Donor12,female,Han Chinese,26th week post-fertilization human stage,1,0.03690036900369004
