,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,UMAP of all data,mast cell,CL:0000097,Patient09,male,unknown,77-year-old human stage,3,0.37220843672456577
1,UMAP of all data,macrophage,CL:0000235,Patient09,male,unknown,77-year-old human stage,13,1.6129032258064515
2,UMAP of all data,dendritic cell,CL:0000451,Patient09,male,unknown,77-year-old human stage,6,0.7444168734491315
3,UMAP of all data,enterocyte,CL:0000584,Patient09,male,unknown,77-year-old human stage,1,0.12406947890818859
4,UMAP of all data,natural killer cell,CL:0000623,Patient09,male,unknown,77-year-old human stage,4,0.49627791563275436
5,UMAP of all data,memory B cell,CL:0000787,Patient09,male,unknown,77-year-old human stage,1,0.12406947890818859
6,UMAP of all data,gamma-delta T cell,CL:0000798,Patient09,male,unknown,77-year-old human stage,8,0.9925558312655087
7,UMAP of all data,memory T cell,CL:0000813,Patient09,male,unknown,77-year-old human stage,6,0.7444168734491315
8,UMAP of all data,natural T-regulatory cell,CL:0000903,Patient09,male,unknown,77-year-old human stage,11,1.3647642679900744
9,UMAP of all data,"activated CD8-positive, alpha-beta T cell",CL:0000906,Patient09,male,unknown,77-year-old human stage,21,2.6054590570719602
10,UMAP of all data,IgA plasma cell,CL:0000987,Patient09,male,unknown,77-year-old human stage,1,0.12406947890818859
11,UMAP of all data,epithelial cell of esophagus,CL:0002252,Patient09,male,unknown,77-year-old human stage,728,90.32258064516128
12,UMAP of all data,vein endothelial cell,CL:0002543,Patient09,male,unknown,77-year-old human stage,2,0.24813895781637718
13,UMAP of all data,endothelial cell of artery,CL:1000413,Patient09,male,unknown,77-year-old human stage,1,0.12406947890818859
