,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,The single-cell lung cancer atlas (LuCA) -- core atlas,mesothelial cell,CL:0000077,Habermann_Kropski_2020_THD0005,male,unknown,unknown,13,0.3523035230352303
1,The single-cell lung cancer atlas (LuCA) -- core atlas,epithelial cell of lung,CL:0000082,Habermann_Kropski_2020_THD0005,male,unknown,unknown,24,0.6504065040650406
2,The single-cell lung cancer atlas (LuCA) -- core atlas,mast cell,CL:0000097,Habermann_Kropski_2020_THD0005,male,unknown,unknown,297,8.048780487804878
3,The single-cell lung cancer atlas (LuCA) -- core atlas,club cell,CL:0000158,Habermann_Kropski_2020_THD0005,male,unknown,unknown,1,0.02710027100271003
4,The single-cell lung cancer atlas (LuCA) -- core atlas,smooth muscle cell,CL:0000192,Habermann_Kropski_2020_THD0005,male,unknown,unknown,8,0.21680216802168023
5,The single-cell lung cancer atlas (LuCA) -- core atlas,macrophage,CL:0000235,Habermann_Kropski_2020_THD0005,male,unknown,unknown,269,7.289972899728997
6,The single-cell lung cancer atlas (LuCA) -- core atlas,B cell,CL:0000236,Habermann_Kropski_2020_THD0005,male,unknown,unknown,12,0.3252032520325203
7,The single-cell lung cancer atlas (LuCA) -- core atlas,dendritic cell,CL:0000451,Habermann_Kropski_2020_THD0005,male,unknown,unknown,12,0.3252032520325203
8,The single-cell lung cancer atlas (LuCA) -- core atlas,alveolar macrophage,CL:0000583,Habermann_Kropski_2020_THD0005,male,unknown,unknown,337,9.13279132791328
9,The single-cell lung cancer atlas (LuCA) -- core atlas,natural killer cell,CL:0000623,Habermann_Kropski_2020_THD0005,male,unknown,unknown,99,2.682926829268293
10,The single-cell lung cancer atlas (LuCA) -- core atlas,"CD4-positive, alpha-beta T cell",CL:0000624,Habermann_Kropski_2020_THD0005,male,unknown,unknown,29,0.7859078590785908
11,The single-cell lung cancer atlas (LuCA) -- core atlas,"CD8-positive, alpha-beta T cell",CL:0000625,Habermann_Kropski_2020_THD0005,male,unknown,unknown,161,4.363143631436314
12,The single-cell lung cancer atlas (LuCA) -- core atlas,pericyte,CL:0000669,Habermann_Kropski_2020_THD0005,male,unknown,unknown,2,0.05420054200542006
13,The single-cell lung cancer atlas (LuCA) -- core atlas,myeloid cell,CL:0000763,Habermann_Kropski_2020_THD0005,male,unknown,unknown,5,0.13550135501355012
14,The single-cell lung cancer atlas (LuCA) -- core atlas,neutrophil,CL:0000775,Habermann_Kropski_2020_THD0005,male,unknown,unknown,18,0.4878048780487805
15,The single-cell lung cancer atlas (LuCA) -- core atlas,plasmacytoid dendritic cell,CL:0000784,Habermann_Kropski_2020_THD0005,male,unknown,unknown,9,0.24390243902439024
16,The single-cell lung cancer atlas (LuCA) -- core atlas,plasma cell,CL:0000786,Habermann_Kropski_2020_THD0005,male,unknown,unknown,137,3.712737127371274
17,The single-cell lung cancer atlas (LuCA) -- core atlas,regulatory T cell,CL:0000815,Habermann_Kropski_2020_THD0005,male,unknown,unknown,1,0.02710027100271003
18,The single-cell lung cancer atlas (LuCA) -- core atlas,classical monocyte,CL:0000860,Habermann_Kropski_2020_THD0005,male,unknown,unknown,1145,31.029810298102984
19,The single-cell lung cancer atlas (LuCA) -- core atlas,non-classical monocyte,CL:0000875,Habermann_Kropski_2020_THD0005,male,unknown,unknown,82,2.2222222222222223
20,The single-cell lung cancer atlas (LuCA) -- core atlas,conventional dendritic cell,CL:0000990,Habermann_Kropski_2020_THD0005,male,unknown,unknown,4,0.10840108401084012
21,The single-cell lung cancer atlas (LuCA) -- core atlas,malignant cell,CL:0001064,Habermann_Kropski_2020_THD0005,male,unknown,unknown,7,0.1897018970189702
22,The single-cell lung cancer atlas (LuCA) -- core atlas,type I pneumocyte,CL:0002062,Habermann_Kropski_2020_THD0005,male,unknown,unknown,69,1.8699186991869918
23,The single-cell lung cancer atlas (LuCA) -- core atlas,type II pneumocyte,CL:0002063,Habermann_Kropski_2020_THD0005,male,unknown,unknown,31,0.8401084010840107
24,The single-cell lung cancer atlas (LuCA) -- core atlas,endothelial cell of lymphatic vessel,CL:0002138,Habermann_Kropski_2020_THD0005,male,unknown,unknown,145,3.9295392953929538
25,The single-cell lung cancer atlas (LuCA) -- core atlas,capillary endothelial cell,CL:0002144,Habermann_Kropski_2020_THD0005,male,unknown,unknown,132,3.577235772357724
26,The single-cell lung cancer atlas (LuCA) -- core atlas,CD1c-positive myeloid dendritic cell,CL:0002399,Habermann_Kropski_2020_THD0005,male,unknown,unknown,40,1.084010840108401
27,The single-cell lung cancer atlas (LuCA) -- core atlas,vein endothelial cell,CL:0002543,Habermann_Kropski_2020_THD0005,male,unknown,unknown,298,8.075880758807589
28,The single-cell lung cancer atlas (LuCA) -- core atlas,fibroblast of lung,CL:0002553,Habermann_Kropski_2020_THD0005,male,unknown,unknown,15,0.40650406504065045
29,The single-cell lung cancer atlas (LuCA) -- core atlas,multi-ciliated epithelial cell,CL:0005012,Habermann_Kropski_2020_THD0005,male,unknown,unknown,116,3.1436314363143634
30,The single-cell lung cancer atlas (LuCA) -- core atlas,pulmonary artery endothelial cell,CL:1001568,Habermann_Kropski_2020_THD0005,male,unknown,unknown,170,4.607046070460704
31,The single-cell lung cancer atlas (LuCA) -- core atlas,bronchus fibroblast of lung,CL:2000093,Habermann_Kropski_2020_THD0005,male,unknown,unknown,2,0.05420054200542006
