,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,native cell,CL:0000003,THD0005,male,unknown,unknown,26,0.7441327990841442
1,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,fibroblast,CL:0000057,THD0005,male,unknown,unknown,2,0.05724098454493417
2,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ciliated cell,CL:0000064,THD0005,male,unknown,unknown,143,4.092730394962794
3,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mesothelial cell,CL:0000077,THD0005,male,unknown,unknown,26,0.7441327990841442
4,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,T cell,CL:0000084,THD0005,male,unknown,unknown,293,8.385804235832858
5,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mast cell,CL:0000097,THD0005,male,unknown,unknown,179,5.123068116771608
6,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,endothelial cell,CL:0000115,THD0005,male,unknown,unknown,694,19.86262163709216
7,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,myofibroblast cell,CL:0000186,THD0005,male,unknown,unknown,11,0.31482541499713795
8,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,macrophage,CL:0000235,THD0005,male,unknown,unknown,969,27.73325701202061
9,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,B cell,CL:0000236,THD0005,male,unknown,unknown,8,0.22896393817973668
10,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,dendritic cell,CL:0000451,THD0005,male,unknown,unknown,36,1.030337721808815
11,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,natural killer cell,CL:0000623,THD0005,male,unknown,unknown,23,0.658271322266743
12,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,basal cell,CL:0000646,THD0005,male,unknown,unknown,1,0.028620492272467084
13,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,plasma cell,CL:0000786,THD0005,male,unknown,unknown,134,3.83514596451059
14,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,non-classical monocyte,CL:0000875,THD0005,male,unknown,unknown,863,24.699484831139095
15,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mammary alveolar cell,CL:0002325,THD0005,male,unknown,unknown,86,2.4613623354321694
