,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,erythroid progenitor cell,CL:0000038,Donor11,female,Han Chinese,11th week post-fertilization human stage,15,0.5300353356890459
1,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor11,female,Han Chinese,11th week post-fertilization human stage,39,1.3780918727915195
2,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor11,female,Han Chinese,11th week post-fertilization human stage,73,2.5795053003533566
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor11,female,Han Chinese,11th week post-fertilization human stage,66,2.3321554770318023
4,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor11,female,Han Chinese,11th week post-fertilization human stage,3,0.10600706713780918
5,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor11,female,Han Chinese,11th week post-fertilization human stage,461,16.289752650176677
6,Construction of a human cell landscape at single-cell level,mesenchymal stem cell,CL:0000134,Donor11,female,Han Chinese,11th week post-fertilization human stage,971,34.310954063604235
7,Construction of a human cell landscape at single-cell level,professional antigen presenting cell,CL:0000145,Donor11,female,Han Chinese,11th week post-fertilization human stage,27,0.9540636042402828
8,Construction of a human cell landscape at single-cell level,endocrine cell,CL:0000163,Donor11,female,Han Chinese,11th week post-fertilization human stage,96,3.3922261484098937
9,Construction of a human cell landscape at single-cell level,cell of skeletal muscle,CL:0000188,Donor11,female,Han Chinese,11th week post-fertilization human stage,8,0.2826855123674912
10,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor11,female,Han Chinese,11th week post-fertilization human stage,26,0.9187279151943463
11,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor11,female,Han Chinese,11th week post-fertilization human stage,160,5.6537102473498235
12,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor11,female,Han Chinese,11th week post-fertilization human stage,2,0.0706713780918728
13,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor11,female,Han Chinese,11th week post-fertilization human stage,62,2.1908127208480566
14,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor11,female,Han Chinese,11th week post-fertilization human stage,40,1.4134275618374559
15,Construction of a human cell landscape at single-cell level,neuron,CL:0000540,Donor11,female,Han Chinese,11th week post-fertilization human stage,64,2.2614840989399294
16,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor11,female,Han Chinese,11th week post-fertilization human stage,3,0.10600706713780918
17,Construction of a human cell landscape at single-cell level,acinar cell,CL:0000622,Donor11,female,Han Chinese,11th week post-fertilization human stage,204,7.208480565371024
18,Construction of a human cell landscape at single-cell level,primordial germ cell,CL:0000670,Donor11,female,Han Chinese,11th week post-fertilization human stage,11,0.3886925795053004
19,Construction of a human cell landscape at single-cell level,erythroid lineage cell,CL:0000764,Donor11,female,Han Chinese,11th week post-fertilization human stage,483,17.06713780918728
20,Construction of a human cell landscape at single-cell level,neutrophil,CL:0000775,Donor11,female,Han Chinese,11th week post-fertilization human stage,3,0.10600706713780918
21,Construction of a human cell landscape at single-cell level,epithelial cell of exocrine pancreas,CL:1001433,Donor11,female,Han Chinese,11th week post-fertilization human stage,1,0.0353356890459364
22,Construction of a human cell landscape at single-cell level,cord blood hematopoietic stem cell,CL:2000095,Donor11,female,Han Chinese,11th week post-fertilization human stage,12,0.4240282685512367
